raceId,driverId,constructorId,grid,year,round,circuitId,is_sprint_weekend,date,prev_raceId,cum_points_before,position_before,wins_before,drv_last3_avg_points,drv_last3_top10_rate,drv_last3_dnf_rate,drv_last3_avg_grid,tm_last3_avg_points,tm_last3_top10_rate,drv_track_prev_starts,drv_track_prev_avg_points,target_bucket
337,4,6,3,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,18–26
337,13,6,2,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,18–26
337,1,1,4,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,12–15
337,20,9,1,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,12–15
337,3,131,5,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,7–10
337,30,131,7,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,7–10
337,18,1,8,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,4–6
337,17,9,6,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,4–6
337,24,10,12,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,1–3
337,22,3,11,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,1–3
337,9,4,9,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,16,10,10,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,153,5,18,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,807,3,13,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,5,205,21,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,67,5,15,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,15,205,20,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,37,15,14,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,811,164,23,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,10,166,19,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,808,4,17,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,155,15,16,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,810,166,22,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
337,812,164,24,2010,1,3,0,2010-03-14,,0.0,,0.0,,,,,,,0,0.0,0
338,18,1,4,2010,2,1,0,2010-03-28,337.0,6.0,7.0,0.0,6.0,1.0,0.0,8.0,15.0,1.0,0,0.0,18–26
338,9,4,9,2010,2,1,0,2010-03-28,337.0,0.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0,0.0,18–26
338,13,6,5,2010,2,1,0,2010-03-28,337.0,18.0,2.0,0.0,18.0,1.0,0.0,2.0,25.0,1.0,0,0.0,12–15
338,4,6,3,2010,2,1,0,2010-03-28,337.0,25.0,1.0,1.0,25.0,1.0,0.0,3.0,18.0,1.0,0,0.0,12–15
338,3,131,6,2010,2,1,0,2010-03-28,337.0,10.0,5.0,0.0,10.0,1.0,0.0,5.0,8.0,1.0,0,0.0,7–10
338,1,1,11,2010,2,1,0,2010-03-28,337.0,15.0,3.0,0.0,15.0,1.0,0.0,4.0,6.0,1.0,0,0.0,7–10
338,24,10,13,2010,2,1,0,2010-03-28,337.0,2.0,9.0,0.0,2.0,1.0,0.0,12.0,0.0,0.0,0,0.0,4–6
338,22,3,8,2010,2,1,0,2010-03-28,337.0,1.0,10.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0,0.0,4–6
338,17,9,2,2010,2,1,0,2010-03-28,337.0,4.0,8.0,0.0,4.0,1.0,0.0,6.0,12.0,1.0,0,0.0,1–3
338,30,131,7,2010,2,1,0,2010-03-28,337.0,8.0,6.0,0.0,8.0,1.0,0.0,7.0,10.0,1.0,0,0.0,1–3
338,153,5,17,2010,2,1,0,2010-03-28,337.0,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0,0.0,0
338,37,15,14,2010,2,1,0,2010-03-28,337.0,0.0,18.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0,0.0,0
338,5,205,19,2010,2,1,0,2010-03-28,337.0,0.0,15.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0,0.0,0
338,812,164,22,2010,2,1,0,2010-03-28,337.0,0.0,24.0,0.0,0.0,0.0,1.0,24.0,0.0,0.0,0,0.0,0
338,10,166,23,2010,2,1,0,2010-03-28,337.0,0.0,20.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0,0.0,0
338,810,166,24,2010,2,1,0,2010-03-28,337.0,0.0,23.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0,0.0,0
338,20,9,1,2010,2,1,0,2010-03-28,337.0,12.0,4.0,0.0,12.0,1.0,0.0,1.0,4.0,1.0,0,0.0,0
338,16,10,10,2010,2,1,0,2010-03-28,337.0,0.0,12.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,0,0.0,0
338,808,4,18,2010,2,1,0,2010-03-28,337.0,0.0,21.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0,0.0,0
338,811,164,21,2010,2,1,0,2010-03-28,337.0,0.0,19.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0,0.0,0
338,67,5,12,2010,2,1,0,2010-03-28,337.0,0.0,16.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0,0.0,0
338,807,3,15,2010,2,1,0,2010-03-28,337.0,0.0,14.0,0.0,0.0,0.0,1.0,13.0,1.0,1.0,0,0.0,0
338,155,15,16,2010,2,1,0,2010-03-28,337.0,0.0,22.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0,0.0,0
338,15,205,20,2010,2,1,0,2010-03-28,337.0,0.0,17.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0,0.0,0
339,20,9,3,2010,3,2,0,2010-04-04,338.0,12.0,7.0,0.0,6.0,0.5,0.0,1.0,3.0,1.0,0,0.0,18–26
339,17,9,1,2010,3,2,0,2010-04-04,338.0,6.0,10.0,0.0,3.0,1.0,0.0,4.0,6.0,0.5,0,0.0,18–26
339,3,131,2,2010,3,2,0,2010-04-04,338.0,20.0,5.0,0.0,10.0,1.0,0.0,5.5,4.5,1.0,0,0.0,12–15
339,9,4,6,2010,3,2,0,2010-04-04,338.0,18.0,6.0,0.0,9.0,0.5,0.0,9.0,0.0,0.0,0,0.0,12–15
339,16,10,4,2010,3,2,0,2010-04-04,338.0,0.0,13.0,0.0,0.0,0.0,0.5,10.0,4.0,1.0,0,0.0,7–10
339,1,1,20,2010,3,2,0,2010-04-04,338.0,23.0,4.0,0.0,11.5,1.0,0.0,7.5,15.5,1.0,0,0.0,7–10
339,13,6,21,2010,3,2,0,2010-04-04,338.0,33.0,2.0,0.0,16.5,1.0,0.0,3.5,18.5,1.0,0,0.0,4–6
339,18,1,17,2010,3,2,0,2010-04-04,338.0,31.0,3.0,1.0,15.5,1.0,0.0,6.0,11.5,1.0,0,0.0,4–6
339,153,5,14,2010,3,2,0,2010-04-04,338.0,0.0,12.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0,0.0,1–3
339,807,3,5,2010,3,2,0,2010-04-04,338.0,0.0,17.0,0.0,0.0,0.0,1.0,14.0,2.5,1.0,0,0.0,1–3
339,67,5,13,2010,3,2,0,2010-04-04,338.0,0.0,18.0,0.0,0.0,0.0,0.5,13.5,0.0,0.0,0,0.0,0
339,22,3,7,2010,3,2,0,2010-04-04,338.0,5.0,11.0,0.0,2.5,1.0,0.0,9.5,0.0,0.0,0,0.0,0
339,4,6,19,2010,3,2,0,2010-04-04,338.0,37.0,1.0,1.0,18.5,1.0,0.0,3.0,16.5,1.0,0,0.0,0
339,810,166,24,2010,3,2,0,2010-04-04,338.0,0.0,24.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0,0.0,0
339,812,164,22,2010,3,2,0,2010-04-04,338.0,0.0,16.0,0.0,0.0,0.0,0.5,23.0,0.0,0.0,0,0.0,0
339,811,164,23,2010,3,2,0,2010-04-04,338.0,0.0,20.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0,0.0,0
339,15,205,18,2010,3,2,0,2010-04-04,338.0,0.0,19.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0,0.0,0
339,5,205,15,2010,3,2,0,2010-04-04,338.0,0.0,15.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,0,0.0,0
339,808,4,11,2010,3,2,0,2010-04-04,338.0,0.0,22.0,0.0,0.0,0.0,0.5,17.5,9.0,0.5,0,0.0,0
339,24,10,10,2010,3,2,0,2010-04-04,338.0,8.0,9.0,0.0,4.0,1.0,0.0,12.5,0.0,0.0,0,0.0,0
339,30,131,8,2010,3,2,0,2010-04-04,338.0,9.0,8.0,0.0,4.5,1.0,0.0,7.0,10.0,1.0,0,0.0,0
339,155,15,9,2010,3,2,0,2010-04-04,338.0,0.0,23.0,0.0,0.0,0.0,0.5,16.0,0.0,0.0,0,0.0,0
339,10,166,16,2010,3,2,0,2010-04-04,338.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0,0.0,0
339,37,15,12,2010,3,2,0,2010-04-04,338.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0,0.0,0
340,18,1,5,2010,4,17,0,2010-04-18,339.0,35.0,4.0,1.0,11.67,1.0,0.0,9.67,10.34,1.0,0,0.0,18–26
340,1,1,6,2010,4,17,0,2010-04-18,339.0,31.0,6.0,0.0,10.34,1.0,0.0,11.67,11.67,1.0,0,0.0,18–26
340,3,131,4,2010,4,17,0,2010-04-18,339.0,35.0,5.0,0.0,11.67,1.0,0.0,4.34,3.0,0.67,0,0.0,12–15
340,4,6,3,2010,4,17,0,2010-04-18,339.0,37.0,2.0,1.0,12.34,0.67,0.34,8.34,13.0,1.0,0,0.0,12–15
340,9,4,8,2010,4,17,0,2010-04-18,339.0,30.0,7.0,0.0,10.0,0.67,0.0,8.0,0.0,0.0,0,0.0,7–10
340,20,9,1,2010,4,17,0,2010-04-18,339.0,37.0,3.0,1.0,12.34,0.67,0.0,1.67,8.0,1.0,0,0.0,7–10
340,808,4,14,2010,4,17,0,2010-04-18,339.0,0.0,23.0,0.0,0.0,0.0,0.34,15.34,10.0,0.67,0,0.0,4–6
340,17,9,2,2010,4,17,0,2010-04-18,339.0,24.0,8.0,0.0,8.0,1.0,0.0,3.0,12.34,0.67,0,0.0,4–6
340,13,6,7,2010,4,17,0,2010-04-18,339.0,39.0,1.0,0.0,13.0,1.0,0.0,9.34,12.34,0.67,0,0.0,1–3
340,30,131,9,2010,4,17,0,2010-04-18,339.0,9.0,10.0,0.0,3.0,0.67,0.0,7.34,11.67,1.0,0,0.0,1–3
340,16,10,10,2010,4,17,0,2010-04-18,339.0,10.0,9.0,0.0,3.34,0.34,0.34,8.0,2.67,0.67,0,0.0,0
340,22,3,11,2010,4,17,0,2010-04-18,339.0,5.0,12.0,0.0,1.67,0.67,0.34,8.67,0.34,0.34,0,0.0,0
340,153,5,12,2010,4,17,0,2010-04-18,339.0,2.0,13.0,0.0,0.67,0.34,0.0,16.34,0.0,0.0,0,0.0,0
340,5,205,21,2010,4,17,0,2010-04-18,339.0,0.0,17.0,0.0,0.0,0.0,0.67,18.34,0.0,0.0,0,0.0,0
340,807,3,16,2010,4,17,0,2010-04-18,339.0,1.0,14.0,0.0,0.34,0.34,0.67,11.0,1.67,0.67,0,0.0,0
340,811,164,23,2010,4,17,0,2010-04-18,339.0,0.0,20.0,0.0,0.0,0.0,0.0,22.34,0.0,0.0,0,0.0,0
340,812,164,24,2010,4,17,0,2010-04-18,339.0,0.0,18.0,0.0,0.0,0.0,0.34,22.67,0.0,0.0,0,0.0,0
340,15,205,20,2010,4,17,0,2010-04-18,339.0,0.0,21.0,0.0,0.0,0.0,0.0,19.34,0.0,0.0,0,0.0,0
340,810,166,22,2010,4,17,0,2010-04-18,339.0,0.0,19.0,0.0,0.0,0.0,0.0,23.34,0.0,0.0,0,0.0,0
340,37,15,17,2010,4,17,0,2010-04-18,339.0,0.0,16.0,0.0,0.0,0.0,0.34,13.34,0.0,0.0,0,0.0,0
340,67,5,13,2010,4,17,0,2010-04-18,339.0,0.0,15.0,0.0,0.0,0.0,0.34,13.34,0.67,0.34,0,0.0,0
340,155,15,15,2010,4,17,0,2010-04-18,339.0,0.0,24.0,0.0,0.0,0.0,0.67,13.67,0.0,0.0,0,0.0,0
340,24,10,18,2010,4,17,0,2010-04-18,339.0,8.0,11.0,0.0,2.67,0.67,0.0,11.67,3.34,0.34,0,0.0,0
340,10,166,19,2010,4,17,0,2010-04-18,339.0,0.0,22.0,0.0,0.0,0.0,0.34,19.34,0.0,0.0,0,0.0,0
341,17,9,1,2010,5,4,0,2010-05-09,340.0,28.0,8.0,0.0,8.0,1.0,0.0,1.67,11.0,0.67,0,0.0,18–26
341,4,6,4,2010,5,4,0,2010-05-09,340.0,49.0,3.0,1.0,8.0,0.67,0.34,8.34,7.67,1.0,0,0.0,18–26
341,20,9,2,2010,5,4,0,2010-05-09,340.0,45.0,5.0,1.0,11.0,0.67,0.0,1.67,8.0,1.0,0,0.0,12–15
341,30,131,6,2010,5,4,0,2010-05-09,340.0,10.0,10.0,0.0,0.67,0.67,0.0,8.0,13.34,1.0,0,0.0,12–15
341,18,1,5,2010,5,4,0,2010-05-09,340.0,60.0,1.0,2.0,18.0,1.0,0.0,8.67,11.34,1.0,0,0.0,7–10
341,13,6,9,2010,5,4,0,2010-05-09,340.0,41.0,6.0,0.0,7.67,1.0,0.0,11.0,8.0,0.67,0,0.0,7–10
341,16,10,11,2010,5,4,0,2010-05-09,340.0,10.0,9.0,0.0,3.34,0.34,0.34,8.0,2.0,0.34,0,0.0,4–6
341,9,4,7,2010,5,4,0,2010-05-09,340.0,40.0,7.0,0.0,13.34,1.0,0.0,7.67,2.0,0.34,0,0.0,4–6
341,22,3,17,2010,5,4,0,2010-05-09,340.0,5.0,13.0,0.0,1.34,0.34,0.34,8.67,0.34,0.34,0,0.0,1–3
341,153,5,15,2010,5,4,0,2010-05-09,340.0,2.0,14.0,0.0,0.67,0.34,0.0,14.34,0.0,0.0,0,0.0,1–3
341,808,4,19,2010,5,4,0,2010-05-09,340.0,6.0,12.0,0.0,2.0,0.34,0.34,14.34,13.34,1.0,0,0.0,0
341,155,15,10,2010,5,4,0,2010-05-09,340.0,0.0,24.0,0.0,0.0,0.0,1.0,13.34,0.0,0.0,0,0.0,0
341,3,131,8,2010,5,4,0,2010-05-09,340.0,50.0,2.0,0.0,13.34,1.0,0.0,4.0,0.67,0.67,0,0.0,0
341,1,1,3,2010,5,4,0,2010-05-09,340.0,49.0,4.0,0.0,11.34,1.0,0.0,12.34,18.0,1.0,0,0.0,0
341,24,10,16,2010,5,4,0,2010-05-09,340.0,8.0,11.0,0.0,2.0,0.34,0.34,13.67,3.34,0.34,0,0.0,0
341,807,3,13,2010,5,4,0,2010-05-09,340.0,1.0,15.0,0.0,0.34,0.34,0.67,12.0,1.34,0.34,0,0.0,0
341,15,205,18,2010,5,4,0,2010-05-09,340.0,0.0,22.0,0.0,0.0,0.0,0.0,19.34,0.0,0.0,0,0.0,0
341,10,166,22,2010,5,4,0,2010-05-09,340.0,0.0,23.0,0.0,0.0,0.0,0.67,19.34,0.0,0.0,0,0.0,0
341,810,166,23,2010,5,4,0,2010-05-09,340.0,0.0,20.0,0.0,0.0,0.0,0.0,23.34,0.0,0.0,0,0.0,0
341,67,5,14,2010,5,4,0,2010-05-09,340.0,0.0,16.0,0.0,0.0,0.0,0.67,12.67,0.67,0.34,0,0.0,0
341,812,164,24,2010,5,4,0,2010-05-09,340.0,0.0,19.0,0.0,0.0,0.0,0.0,22.67,0.0,0.0,0,0.0,0
341,37,15,12,2010,5,4,0,2010-05-09,340.0,0.0,17.0,0.0,0.0,0.0,0.34,14.34,0.0,0.0,0,0.0,0
341,811,164,21,2010,5,4,0,2010-05-09,340.0,0.0,21.0,0.0,0.0,0.0,0.34,22.34,0.0,0.0,0,0.0,0
341,5,205,20,2010,5,4,0,2010-05-09,340.0,0.0,18.0,0.0,0.0,0.0,0.67,18.34,0.0,0.0,0,0.0,0
342,17,9,1,2010,6,6,0,2010-05-16,341.0,53.0,4.0,1.0,15.67,1.0,0.0,1.34,16.0,1.0,0,0.0,18–26
342,20,9,3,2010,6,6,0,2010-05-16,341.0,60.0,3.0,1.0,16.0,1.0,0.0,2.0,15.67,1.0,0,0.0,18–26
342,9,4,2,2010,6,6,0,2010-05-16,341.0,44.0,8.0,0.0,8.67,1.0,0.0,7.0,2.0,0.34,0,0.0,12–15
342,13,6,4,2010,6,6,0,2010-05-16,341.0,49.0,7.0,0.0,5.34,1.0,0.0,12.34,10.0,0.67,0,0.0,12–15
342,1,1,5,2010,6,6,0,2010-05-16,341.0,49.0,6.0,0.0,8.67,0.67,0.0,9.67,13.0,1.0,0,0.0,7–10
342,4,6,24,2010,6,6,0,2010-05-16,341.0,67.0,2.0,1.0,10.0,0.67,0.34,8.67,5.34,1.0,0,0.0,7–10
342,3,131,6,2010,6,6,0,2010-05-16,341.0,50.0,5.0,0.0,10.0,0.67,0.34,4.67,4.34,0.67,0,0.0,4–6
342,16,10,12,2010,6,6,0,2010-05-16,341.0,16.0,10.0,0.0,5.34,0.67,0.0,8.34,0.0,0.0,0,0.0,4–6
342,24,10,10,2010,6,6,0,2010-05-16,341.0,8.0,11.0,0.0,0.0,0.0,0.67,14.67,5.34,0.67,0,0.0,1–3
342,67,5,13,2010,6,6,0,2010-05-16,341.0,0.0,16.0,0.0,0.0,0.0,0.34,13.34,1.0,0.67,0,0.0,1–3
342,153,5,17,2010,6,6,0,2010-05-16,341.0,3.0,14.0,0.0,1.0,0.67,0.34,13.67,0.0,0.0,0,0.0,0
342,30,131,7,2010,6,6,0,2010-05-16,341.0,22.0,9.0,0.0,4.34,0.67,0.0,7.67,10.0,0.67,0,0.0,0
342,808,4,14,2010,6,6,0,2010-05-16,341.0,6.0,13.0,0.0,2.0,0.34,0.34,14.67,8.67,1.0,0,0.0,0
342,812,164,23,2010,6,6,0,2010-05-16,341.0,0.0,20.0,0.0,0.0,0.0,0.0,23.34,0.0,0.0,0,0.0,0
342,15,205,19,2010,6,6,0,2010-05-16,341.0,0.0,23.0,0.0,0.0,0.0,0.0,18.67,0.0,0.0,0,0.0,0
342,5,205,18,2010,6,6,0,2010-05-16,341.0,0.0,19.0,0.0,0.0,0.0,0.34,18.67,0.0,0.0,0,0.0,0
342,811,164,22,2010,6,6,0,2010-05-16,341.0,0.0,22.0,0.0,0.0,0.0,0.67,22.34,0.0,0.0,0,0.0,0
342,22,3,9,2010,6,6,0,2010-05-16,341.0,7.0,12.0,0.0,0.67,0.34,0.67,11.67,0.34,0.34,0,0.0,0
342,155,15,16,2010,6,6,0,2010-05-16,341.0,0.0,18.0,0.0,0.0,0.0,1.0,11.34,0.0,0.0,0,0.0,0
342,810,166,21,2010,6,6,0,2010-05-16,341.0,0.0,21.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0,0.0,0
342,10,166,20,2010,6,6,0,2010-05-16,341.0,0.0,24.0,0.0,0.0,0.0,0.67,19.0,0.0,0.0,0,0.0,0
342,37,15,15,2010,6,6,0,2010-05-16,341.0,0.0,17.0,0.0,0.0,0.0,0.67,13.67,0.0,0.0,0,0.0,0
342,18,1,8,2010,6,6,0,2010-05-16,341.0,70.0,1.0,2.0,13.0,1.0,0.0,9.0,8.67,0.67,0,0.0,0
342,807,3,11,2010,6,6,0,2010-05-16,341.0,1.0,15.0,0.0,0.34,0.34,0.67,11.34,0.67,0.34,0,0.0,0
343,1,1,2,2010,7,5,0,2010-05-30,342.0,59.0,7.0,0.0,9.34,0.67,0.0,4.67,11.67,0.67,0,0.0,18–26
343,18,1,4,2010,7,5,0,2010-05-30,342.0,70.0,4.0,2.0,11.67,0.67,0.34,6.0,9.34,0.67,0,0.0,18–26
343,17,9,1,2010,7,5,0,2010-05-30,342.0,78.0,1.0,2.0,18.0,1.0,0.0,1.34,13.67,1.0,0,0.0,12–15
343,30,131,5,2010,7,5,0,2010-05-30,342.0,22.0,9.0,0.0,4.34,0.67,0.0,7.34,7.0,0.67,0,0.0,12–15
343,3,131,6,2010,7,5,0,2010-05-30,342.0,56.0,8.0,0.0,7.0,0.67,0.34,6.0,4.34,0.67,0,0.0,7–10
343,9,4,7,2010,7,5,0,2010-05-30,342.0,59.0,6.0,0.0,9.67,1.0,0.0,5.67,2.0,0.34,0,0.0,7–10
343,13,6,8,2010,7,5,0,2010-05-30,342.0,61.0,5.0,0.0,7.34,1.0,0.0,6.67,12.67,1.0,0,0.0,4–6
343,4,6,12,2010,7,5,0,2010-05-30,342.0,75.0,3.0,1.0,12.67,1.0,0.0,10.34,7.34,1.0,0,0.0,4–6
343,16,10,11,2010,7,5,0,2010-05-30,342.0,20.0,10.0,0.0,3.34,0.67,0.0,11.0,0.67,0.34,0,0.0,1–3
343,155,15,10,2010,7,5,0,2010-05-30,342.0,0.0,18.0,0.0,0.0,0.0,0.67,13.67,0.0,0.0,0,0.0,1–3
343,37,15,13,2010,7,5,0,2010-05-30,342.0,0.0,17.0,0.0,0.0,0.0,0.34,14.67,0.0,0.0,0,0.0,0
343,153,5,16,2010,7,5,0,2010-05-30,342.0,3.0,14.0,0.0,0.34,0.34,0.34,14.67,0.34,0.34,0,0.0,0
343,24,10,18,2010,7,5,0,2010-05-30,342.0,10.0,11.0,0.0,0.67,0.34,0.67,14.67,3.34,0.67,0,0.0,0
343,22,3,15,2010,7,5,0,2010-05-30,342.0,7.0,12.0,0.0,0.67,0.34,0.34,12.34,0.0,0.0,0,0.0,0
343,808,4,9,2010,7,5,0,2010-05-30,342.0,6.0,13.0,0.0,2.0,0.34,0.34,15.67,9.67,1.0,0,0.0,0
343,67,5,14,2010,7,5,0,2010-05-30,342.0,1.0,15.0,0.0,0.34,0.34,0.34,13.34,0.34,0.34,0,0.0,0
343,807,3,17,2010,7,5,0,2010-05-30,342.0,1.0,16.0,0.0,0.0,0.0,0.67,13.34,0.67,0.34,0,0.0,0
343,10,166,21,2010,7,5,0,2010-05-30,342.0,0.0,24.0,0.0,0.0,0.0,0.34,20.34,0.0,0.0,0,0.0,0
343,810,166,23,2010,7,5,0,2010-05-30,342.0,0.0,21.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0,0.0,0
343,812,164,24,2010,7,5,0,2010-05-30,342.0,0.0,20.0,0.0,0.0,0.0,0.34,23.67,0.0,0.0,0,0.0,0
343,811,164,22,2010,7,5,0,2010-05-30,342.0,0.0,23.0,0.0,0.0,0.0,0.67,22.0,0.0,0.0,0,0.0,0
343,20,9,3,2010,7,5,0,2010-05-30,342.0,78.0,2.0,1.0,13.67,1.0,0.0,2.0,18.0,1.0,0,0.0,0
343,5,205,20,2010,7,5,0,2010-05-30,342.0,0.0,19.0,0.0,0.0,0.0,0.34,19.67,0.0,0.0,0,0.0,0
343,15,205,19,2010,7,5,0,2010-05-30,342.0,0.0,22.0,0.0,0.0,0.0,0.34,19.0,0.0,0.0,0,0.0,0
344,1,1,1,2010,8,7,0,2010-06-13,343.0,84.0,3.0,1.0,11.67,0.67,0.0,3.34,9.34,0.67,0,0.0,18–26
344,18,1,4,2010,8,7,0,2010-06-13,343.0,88.0,2.0,2.0,9.34,0.67,0.34,5.67,11.67,0.67,0,0.0,18–26
344,4,6,3,2010,8,7,0,2010-06-13,343.0,79.0,4.0,1.0,10.0,1.0,0.0,13.34,8.67,1.0,0,0.0,12–15
344,20,9,2,2010,8,7,0,2010-06-13,343.0,78.0,5.0,1.0,11.0,0.67,0.34,2.67,21.67,1.0,0,0.0,12–15
344,17,9,7,2010,8,7,0,2010-06-13,343.0,93.0,1.0,2.0,21.67,1.0,0.0,1.0,11.0,0.67,0,0.0,7–10
344,3,131,10,2010,8,7,0,2010-06-13,343.0,66.0,8.0,0.0,5.34,0.67,0.34,6.67,8.0,0.67,0,0.0,7–10
344,9,4,8,2010,8,7,0,2010-06-13,343.0,67.0,6.0,0.0,9.0,1.0,0.0,5.34,0.0,0.0,0,0.0,4–6
344,67,5,15,2010,8,7,0,2010-06-13,343.0,1.0,15.0,0.0,0.34,0.34,0.34,13.67,0.34,0.34,0,0.0,4–6
344,24,10,5,2010,8,7,0,2010-06-13,343.0,10.0,11.0,0.0,0.67,0.34,0.67,14.67,4.0,1.0,0,0.0,1–3
344,16,10,9,2010,8,7,0,2010-06-13,343.0,22.0,10.0,0.0,4.0,1.0,0.0,11.34,0.67,0.34,0,0.0,1–3
344,30,131,13,2010,8,7,0,2010-06-13,343.0,34.0,9.0,0.0,8.0,0.67,0.0,6.0,5.34,0.67,0,0.0,0
344,153,5,16,2010,8,7,0,2010-06-13,343.0,3.0,14.0,0.0,0.34,0.34,0.34,16.0,0.34,0.34,0,0.0,0
344,807,3,12,2010,8,7,0,2010-06-13,343.0,1.0,17.0,0.0,0.0,0.0,0.67,13.67,0.67,0.34,0,0.0,0
344,22,3,11,2010,8,7,0,2010-06-13,343.0,7.0,12.0,0.0,0.67,0.34,0.67,13.67,0.0,0.0,0,0.0,0
344,13,6,6,2010,8,7,0,2010-06-13,343.0,67.0,7.0,0.0,8.67,1.0,0.0,7.0,10.0,1.0,0,0.0,0
344,5,205,19,2010,8,7,0,2010-06-13,343.0,0.0,19.0,0.0,0.0,0.0,0.0,19.34,0.0,0.0,0,0.0,0
344,808,4,14,2010,8,7,0,2010-06-13,343.0,6.0,13.0,0.0,0.0,0.0,0.67,14.0,9.0,1.0,0,0.0,0
344,812,164,24,2010,8,7,0,2010-06-13,343.0,0.0,20.0,0.0,0.0,0.0,0.34,23.67,0.0,0.0,0,0.0,0
344,810,166,23,2010,8,7,0,2010-06-13,343.0,0.0,21.0,0.0,0.0,0.0,0.0,22.34,0.0,0.0,0,0.0,0
344,10,166,21,2010,8,7,0,2010-06-13,343.0,0.0,24.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0,0.0,0
344,15,205,20,2010,8,7,0,2010-06-13,343.0,0.0,22.0,0.0,0.0,0.0,0.34,18.67,0.0,0.0,0,0.0,0
344,37,15,17,2010,8,7,0,2010-06-13,343.0,0.0,18.0,0.0,0.0,0.0,0.34,13.34,0.34,0.34,0,0.0,0
344,811,164,22,2010,8,7,0,2010-06-13,343.0,0.0,23.0,0.0,0.0,0.0,0.34,21.67,0.0,0.0,0,0.0,0
344,155,15,18,2010,8,7,0,2010-06-13,343.0,1.0,16.0,0.0,0.34,0.34,0.34,12.0,0.0,0.0,0,0.0,0
345,20,9,1,2010,9,12,0,2010-06-27,344.0,90.0,5.0,1.0,10.0,0.67,0.34,2.67,16.67,1.0,0,0.0,18–26
345,1,1,3,2010,9,12,0,2010-06-27,344.0,109.0,1.0,2.0,20.0,1.0,0.0,2.67,12.0,0.67,0,0.0,18–26
345,18,1,7,2010,9,12,0,2010-06-27,344.0,106.0,2.0,2.0,12.0,0.67,0.34,5.34,20.0,1.0,0,0.0,12–15
345,22,3,9,2010,9,12,0,2010-06-27,344.0,7.0,12.0,0.0,0.0,0.0,0.67,11.67,0.0,0.0,0,0.0,12–15
345,9,4,6,2010,9,12,0,2010-06-27,344.0,73.0,7.0,0.0,9.67,1.0,0.0,5.67,0.0,0.0,0,0.0,7–10
