mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__colsample_bytree,param_regressor__learning_rate,param_regressor__max_depth,param_regressor__min_child_weight,param_regressor__n_estimators,param_regressor__subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3184354305267334,0.036007436484033956,0.029565954208374025,0.002519765234581757,0.8,0.01,3,5,100,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 3, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-4.211765289306641,-4.167048454284668,-4.108574390411377,-4.23430061340332,-3.9951682090759277,-4.1433713912963865,0.08565216462019165,320
0.3117332458496094,0.01166726985318505,0.03045825958251953,0.0052008146462319835,0.8,0.01,3,5,100,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 3, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-4.219890594482422,-4.174041271209717,-4.117582321166992,-4.238170623779297,-4.003763198852539,-4.150689601898193,0.08446356252608331,322
0.43461055755615235,0.02561248225335535,0.038762140274047854,0.007062932256396016,0.8,0.01,3,5,200,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 3, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 200, 'regressor__subsample': 0.8}",-3.8531954288482666,-3.7748241424560547,-3.7273366451263428,-3.8122498989105225,-3.6218607425689697,-3.757893371582031,0.07970239001770461,266
0.41602540016174316,0.016026802648137616,0.03553271293640137,0.00212529915044682,0.8,0.01,3,5,200,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 3, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 200, 'regressor__subsample': 1.0}",-3.8624069690704346,-3.7801413536071777,-3.7345850467681885,-3.815417766571045,-3.6323654651641846,-3.764983320236206,0.07845548702123056,272
0.6402887344360352,0.04107296972415637,0.03367042541503906,0.0031519327615739516,0.8,0.01,3,5,300,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 3, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 300, 'regressor__subsample': 0.8}",-3.7362916469573975,-3.6526126861572266,-3.6148440837860107,-3.6787445545196533,-3.5063393115997314,-3.637766456604004,0.07668814483932324,137
0.6181450843811035,0.007855280863372721,0.03775091171264648,0.005872381558486429,0.8,0.01,3,5,300,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 3, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 300, 'regressor__subsample': 1.0}",-3.7409863471984863,-3.6591782569885254,-3.6186296939849854,-3.6748406887054443,-3.5166845321655273,-3.6420639038085936,0.07405675869606423,154
0.4020086765289307,0.018874554008659717,0.02947263717651367,0.002464211591894473,0.8,0.01,5,1,100,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-4.146950721740723,-4.10566520690918,-4.043615341186523,-4.163818836212158,-3.944042444229126,-4.080818510055542,0.07996455447992389,306
0.4239823341369629,0.04006052648395489,0.02135152816772461,0.0013387186818100082,0.8,0.01,5,1,100,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-4.149642467498779,-4.112161159515381,-4.051754474639893,-4.166118621826172,-3.945934534072876,-4.0851222515106205,0.07992621852729752,312
0.578548526763916,0.04256958424867451,0.03243355751037598,0.004074566338891614,0.8,0.01,5,1,200,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 200, 'regressor__subsample': 0.8}",-3.8174431324005127,-3.7495765686035156,-3.6959495544433594,-3.7763142585754395,-3.598602771759033,-3.727577257156372,0.07559083278715367,243
0.5925198078155518,0.028426672761184612,0.03758115768432617,0.006510099336299478,0.8,0.01,5,1,200,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 200, 'regressor__subsample': 1.0}",-3.8205268383026123,-3.758334159851074,-3.7035887241363525,-3.7780396938323975,-3.604890823364258,-3.733076047897339,0.07430786831679326,251
0.8858025074005127,0.046172919229655475,0.04418058395385742,0.010280289313679884,0.8,0.01,5,1,300,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 300, 'regressor__subsample': 0.8}",-3.7211496829986572,-3.6549904346466064,-3.6037962436676025,-3.663485288619995,-3.5022873878479004,-3.6291418075561523,0.07354932598716767,118
0.8651007652282715,0.03000956218222189,0.04493718147277832,0.01493144082005089,0.8,0.01,5,1,300,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 300, 'regressor__subsample': 1.0}",-3.7269771099090576,-3.6599881649017334,-3.6072306632995605,-3.666107416152954,-3.5122475624084473,-3.6345101833343505,0.07195827383381682,130
0.4100395679473877,0.037293397346108224,0.03104400634765625,0.00799139501244975,0.8,0.01,5,3,100,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-4.146353244781494,-4.100902080535889,-4.044410228729248,-4.16221284866333,-3.9430019855499268,-4.079376077651977,0.07953834790336844,304
0.36921987533569334,0.018094600129693023,0.02776932716369629,0.0024710648614967123,0.8,0.01,5,3,100,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-4.150425910949707,-4.108048915863037,-4.053165435791016,-4.162771224975586,-3.944878578186035,-4.083858013153076,0.07937392196435028,311
0.5725365161895752,0.03727614699385373,0.038676214218139646,0.010591004655297392,0.8,0.01,5,3,200,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 200, 'regressor__subsample': 0.8}",-3.816058397293091,-3.741379499435425,-3.696701765060425,-3.774343967437744,-3.5997543334960938,-3.7256475925445556,0.07413490006740804,241
0.5669631004333496,0.020809143337254872,0.03800125122070312,0.0025521162962653414,0.8,0.01,5,3,200,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 200, 'regressor__subsample': 1.0}",-3.8210294246673584,-3.7542905807495117,-3.7010653018951416,-3.7798216342926025,-3.60615873336792,-3.732473134994507,0.07416451685807254,250
0.7699864387512207,0.05358457367219168,0.03966231346130371,0.001625752955144899,0.8,0.01,5,3,300,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 300, 'regressor__subsample': 0.8}",-3.719066619873047,-3.6452038288116455,-3.604119062423706,-3.6640989780426025,-3.5039658546447754,-3.627290868759155,0.07189505025318897,112
0.8599607944488525,0.024978463502679526,0.04266657829284668,0.006032246121712088,0.8,0.01,5,3,300,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 300, 'regressor__subsample': 1.0}",-3.7261393070220947,-3.6570329666137695,-3.6049742698669434,-3.6677494049072266,-3.5145881175994873,-3.6340968132019045,0.07107859816477162,129
0.3581045150756836,0.0428181313838143,0.030391836166381837,0.006494135019906191,0.8,0.01,5,5,100,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-4.146039009094238,-4.098715782165527,-4.047458171844482,-4.164217472076416,-3.9436662197113037,-4.080019330978393,0.07930937168611839,305
0.3942842483520508,0.016832128923147036,0.030652904510498048,0.0019081461586137971,0.8,0.01,5,5,100,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-4.1478729248046875,-4.1080756187438965,-4.052444934844971,-4.163003444671631,-3.9457390308380127,-4.08342719078064,0.07875418387556485,309
0.5563946723937988,0.007570102574956473,0.03414640426635742,0.004680525722423744,0.8,0.01,5,5,200,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 200, 'regressor__subsample': 0.8}",-3.8132429122924805,-3.738910436630249,-3.6972358226776123,-3.775536298751831,-3.5992965698242188,-3.7248444080352785,0.07362921996692069,237
0.5979246139526367,0.03817972222538101,0.034336185455322264,0.0032445206667376263,0.8,0.01,5,5,200,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 200, 'regressor__subsample': 1.0}",-3.820291757583618,-3.750974416732788,-3.7012195587158203,-3.7747390270233154,-3.6057522296905518,-3.7305953979492186,0.07329141548313053,248
0.8400442600250244,0.016435073703435284,0.04765753746032715,0.009022415703037263,0.8,0.01,5,5,300,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 300, 'regressor__subsample': 0.8}",-3.716916084289551,-3.641615867614746,-3.6049962043762207,-3.667449951171875,-3.501655340194702,-3.626526689529419,0.07228977105988862,111
0.8362407684326172,0.029503117707998256,0.03919029235839844,0.003366241876209325,0.8,0.01,5,5,300,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 5, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 300, 'regressor__subsample': 1.0}",-3.7241551876068115,-3.6534149646759033,-3.6011288166046143,-3.663356304168701,-3.5150375366210938,-3.631418561935425,0.07009415750091554,124
0.5454987049102783,0.013150009246615137,0.031802701950073245,0.005709552372632295,0.8,0.01,7,1,100,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-4.1372175216674805,-4.091730117797852,-4.0465312004089355,-4.162618160247803,-3.9374375343322754,-4.075106906890869,0.0794502438190174,301
0.589603042602539,0.04305239076864299,0.0343167781829834,0.0055230224698333665,0.8,0.01,7,1,100,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-4.145557403564453,-4.115967273712158,-4.054563522338867,-4.169055938720703,-3.9316160678863525,-4.083352041244507,0.08500706201794293,308
1.056422185897827,0.018119098351503844,0.05343794822692871,0.008690118345528377,0.8,0.01,7,1,200,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 200, 'regressor__subsample': 0.8}",-3.8146884441375732,-3.7405426502227783,-3.714111089706421,-3.784719705581665,-3.5981862545013428,-3.7304496288299562,0.07470453314944865,247
1.0219425678253173,0.04647655957002582,0.0423029899597168,0.007486790948293919,0.8,0.01,7,1,200,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 200, 'regressor__subsample': 1.0}",-3.825636625289917,-3.763665199279785,-3.7355616092681885,-3.7904937267303467,-3.6045937538146973,-3.743990182876587,0.07578684939810669,258
1.4964898586273194,0.14934006158436072,0.055251121520996094,0.012461890368134462,0.8,0.01,7,1,300,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 300, 'regressor__subsample': 0.8}",-3.729097366333008,-3.645941734313965,-3.62935209274292,-3.6819891929626465,-3.5148568153381348,-3.640247440338135,0.07142916166728362,150
1.5525148391723633,0.10871393983379678,0.05314812660217285,0.00823816590808796,0.8,0.01,7,1,300,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 300, 'regressor__subsample': 1.0}",-3.7402775287628174,-3.6661880016326904,-3.6486120223999023,-3.6883742809295654,-3.5281238555908203,-3.654315137863159,0.07021009616460835,168
0.6312218189239502,0.10977080344264827,0.035935831069946286,0.006378197274952096,0.8,0.01,7,3,100,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-4.13083553314209,-4.09256649017334,-4.050548553466797,-4.161166667938232,-3.94181752204895,-4.075386953353882,0.0764010209461976,302
0.5909816741943359,0.11599591214113879,0.03388843536376953,0.007794614083810913,0.8,0.01,7,3,100,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-4.144693851470947,-4.106338977813721,-4.060774326324463,-4.173458576202393,-3.933279514312744,-4.083709049224853,0.08419178564921359,310
0.7944796562194825,0.03655110185687562,0.031895780563354494,0.0006264757939055867,0.8,0.01,7,3,200,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 200, 'regressor__subsample': 0.8}",-3.8111205101013184,-3.737525701522827,-3.712798833847046,-3.781689167022705,-3.603426694869995,-3.7293121814727783,0.071586674104798,245
0.9138978004455567,0.12490026813885935,0.04205331802368164,0.009181844521812008,0.8,0.01,7,3,200,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 200, 'regressor__subsample': 1.0}",-3.827259063720703,-3.7524120807647705,-3.730944871902466,-3.7939207553863525,-3.6112139225006104,-3.7431501388549804,0.07388353543283245,256
1.4806953430175782,0.2220586579424269,0.060114383697509766,0.020399308567444006,0.8,0.01,7,3,300,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 300, 'regressor__subsample': 0.8}",-3.7281625270843506,-3.645594596862793,-3.629765748977661,-3.6767661571502686,-3.5205323696136475,-3.640164279937744,0.06860437401825474,149
1.6040201663970948,0.21705370754682438,0.05318517684936523,0.005690283858200963,0.8,0.01,7,3,300,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 300, 'regressor__subsample': 1.0}",-3.739896297454834,-3.6592624187469482,-3.6411385536193848,-3.691326379776001,-3.5366973876953125,-3.653664207458496,0.0674149560083672,167
0.4564664363861084,0.02066000802578853,0.027056789398193358,0.001509597872250959,0.8,0.01,7,5,100,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-4.131153106689453,-4.091623306274414,-4.051275253295898,-4.163788795471191,-3.9450266361236572,-4.076573419570923,0.07583734776661206,303
0.49466552734375,0.038798518281141246,0.02659602165222168,0.0029504267409336455,0.8,0.01,7,5,100,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-4.139812469482422,-4.1050238609313965,-4.062820911407471,-4.17716646194458,-3.93162202835083,-4.08328914642334,0.08473735608684997,307
0.8162089824676514,0.07801489653901716,0.03226971626281738,0.0019107505917537186,0.8,0.01,7,5,200,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 200, 'regressor__subsample': 0.8}",-3.8066277503967285,-3.737088918685913,-3.71321702003479,-3.7869460582733154,-3.603848457336426,-3.7295456409454344,0.07121764721475507,246
0.9056023597717285,0.16152030475894386,0.03597078323364258,0.006138815220886846,0.8,0.01,7,5,200,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 200, 'regressor__subsample': 1.0}",-3.8231818675994873,-3.750575065612793,-3.734309434890747,-3.797309398651123,-3.609788656234741,-3.7430328845977785,0.07383333517498271,255
1.20076642036438,0.16289057053234668,0.04359173774719238,0.0063091628635849216,0.8,0.01,7,5,300,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 300, 'regressor__subsample': 0.8}",-3.7213973999023438,-3.639113187789917,-3.63008975982666,-3.6836442947387695,-3.5185253620147705,-3.638554000854492,0.06837396226092854,140
1.33237886428833,0.21282821887791253,0.045768022537231445,0.008255606345859512,0.8,0.01,7,5,300,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.01, 'regressor__max_depth': 7, 'regressor__min_child_weight': 5, 'regressor__n_estimators': 300, 'regressor__subsample': 1.0}",-3.7313191890716553,-3.6539697647094727,-3.6389405727386475,-3.6941514015197754,-3.529088020324707,-3.6494937896728517,0.0682915109148299,165
0.2631961822509766,0.05921077123909329,0.026706838607788087,0.006755170100752716,0.8,0.05,3,1,100,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.05, 'regressor__max_depth': 3, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-3.683885097503662,-3.6076927185058594,-3.5604147911071777,-3.6222691535949707,-3.4674134254455566,-3.5883350372314453,0.07219090584866794,29
0.20850796699523927,0.01507239140216986,0.022300004959106445,0.0034040075311699398,0.8,0.05,3,1,100,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.05, 'regressor__max_depth': 3, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-3.6880218982696533,-3.6113789081573486,-3.5668883323669434,-3.6160805225372314,-3.4776995182037354,-3.5920138359069824,0.06909531623395965,42
0.3462067604064941,0.06857959457355675,0.03102741241455078,0.008765567704809777,0.8,0.05,3,1,200,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.05, 'regressor__max_depth': 3, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 200, 'regressor__subsample': 0.8}",-3.6801505088806152,-3.5998027324676514,-3.5537025928497314,-3.61651873588562,-3.466425657272339,-3.5833200454711913,0.07112167342253496,9
0.28117055892944337,0.00962773679984647,0.022574186325073242,0.0012882882829146768,0.8,0.05,3,1,200,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.05, 'regressor__max_depth': 3, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 200, 'regressor__subsample': 1.0}",-3.680130958557129,-3.6004695892333984,-3.557790994644165,-3.616858959197998,-3.4720423221588135,-3.5854585647583006,0.06899698007270653,15
0.479629373550415,0.11930364892617194,0.037038755416870114,0.01266393548296381,0.8,0.05,3,1,300,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.05, 'regressor__max_depth': 3, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 300, 'regressor__subsample': 0.8}",-3.685258150100708,-3.6096346378326416,-3.558453321456909,-3.6249027252197266,-3.4779250621795654,-3.5912347793579102,0.0696077518749651,40
0.39332594871521,0.012389875820527177,0.026619863510131837,0.0017503125264275192,0.8,0.05,3,1,300,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.05, 'regressor__max_depth': 3, 'regressor__min_child_weight': 1, 'regressor__n_estimators': 300, 'regressor__subsample': 1.0}",-3.6799893379211426,-3.6060068607330322,-3.5658724308013916,-3.631028890609741,-3.471351385116577,-3.590849781036377,0.07027615977672355,38
0.23669204711914063,0.044036630456712314,0.02700943946838379,0.004936409143515159,0.8,0.05,3,3,100,0.8,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.05, 'regressor__max_depth': 3, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 100, 'regressor__subsample': 0.8}",-3.6851210594177246,-3.6033761501312256,-3.560894727706909,-3.6215708255767822,-3.469512939453125,-3.5880951404571535,0.07151190187622533,28
0.20217437744140626,0.00484024453302401,0.023947954177856445,0.0010245908769094395,0.8,0.05,3,3,100,1.0,"{'regressor__colsample_bytree': 0.8, 'regressor__learning_rate': 0.05, 'regressor__max_depth': 3, 'regressor__min_child_weight': 3, 'regressor__n_estimators': 100, 'regressor__subsample': 1.0}",-3.687899589538574,-3.6158061027526855,-3.5632314682006836,-3.612501859664917,-3.475952386856079,-3.591078281402588,0.06996315768185954,39
